"Subject","Session","Trial","CorrectAnswer","FarAway","Littered","PictureTarget.ACC","PictureTarget.RT","SceneLetter","Side","Target","TrialList"
6,1,25,2,1,1,1,831,"f","right","11rf.bmp",40
6,1,27,2,1,1,1,754,"c","right","11rc.bmp",37
6,1,30,2,1,1,1,1051,"d","right","11rd.bmp",38
6,1,34,1,1,1,1,1176,"f","left","11lf.bmp",35
6,1,35,2,1,1,1,1071,"e","right","11re.bmp",39
6,1,36,2,1,1,1,828,"b","right","11rb.bmp",36
6,1,38,1,1,1,1,940,"c","left","11lc.bmp",32
6,2,4,2,1,1,1,744,"d","right","11rd.bmp",38
6,2,6,1,1,1,1,608,"b","left","11lb.bmp",31
6,2,12,1,1,1,1,749,"c","left","11lc.bmp",32
6,2,13,2,1,1,1,685,"f","right","11rf.bmp",40
6,2,26,1,1,1,1,919,"f","left","11lf.bmp",35
6,2,27,2,1,1,1,825,"c","right","11rc.bmp",37
6,2,28,1,1,1,1,721,"d","left","11ld.bmp",33
6,2,31,2,1,1,1,692,"b","right","11rb.bmp",36
6,2,35,1,1,1,1,568,"e","left","11le.bmp",34
6,2,39,2,1,1,1,825,"e","right","11re.bmp",39
6,3,2,2,1,1,1,610,"d","right","11rd.bmp",38
6,3,9,1,1,1,1,536,"d","left","11ld.bmp",33
6,3,15,2,1,1,1,635,"f","right","11rf.bmp",40
6,3,16,1,1,1,1,719,"e","left","11le.bmp",34
6,3,18,2,1,1,1,1097,"c","right","11rc.bmp",37
6,3,19,1,1,1,1,1002,"f","left","11lf.bmp",35
6,3,22,2,1,1,1,791,"b","right","11rb.bmp",36
6,3,33,2,1,1,1,665,"e","right","11re.bmp",39
6,3,35,1,1,1,1,633,"b","left","11lb.bmp",31
6,3,38,1,1,1,1,644,"c","left","11lc.bmp",32
6,4,1,2,1,1,1,614,"c","right","11rc.bmp",37
6,4,5,2,1,1,1,592,"e","right","11re.bmp",39
6,4,12,1,1,1,1,574,"b","left","11lb.bmp",31
6,4,17,1,1,1,1,425,"d","left","11ld.bmp",33
6,4,18,2,1,1,1,468,"b","right","11rb.bmp",36
6,4,23,1,1,1,1,535,"e","left","11le.bmp",34
6,4,25,2,1,1,1,615,"d","right","11rd.bmp",38
6,4,30,2,1,1,1,576,"f","right","11rf.bmp",40
6,4,31,1,1,1,1,650,"c","left","11lc.bmp",32
6,4,39,1,1,1,1,1087,"f","left","11lf.bmp",35
8,1,2,2,1,1,1,681,"c","right","11rc.bmp",37
8,1,5,1,1,1,1,646,"c","left","11lc.bmp",32
8,1,6,1,1,1,0,462,"e","left","11le.bmp",34
8,1,7,1,1,1,1,898,"d","left","11ld.bmp",33
8,1,8,2,1,1,1,612,"e","right","11re.bmp",39
8,1,23,1,1,1,1,596,"f","left","11lf.bmp",35
8,1,28,2,1,1,1,652,"f","right","11rf.bmp",40
8,1,31,2,1,1,1,443,"d","right","11rd.bmp",38
8,1,32,1,1,1,1,614,"b","left","11lb.bmp",31
8,1,35,2,1,1,1,503,"b","right","11rb.bmp",36
8,2,3,2,1,1,1,581,"d","right","11rd.bmp",38
8,2,10,1,1,1,1,661,"b","left","11lb.bmp",31
8,2,14,2,1,1,1,676,"c","right","11rc.bmp",37
8,2,17,2,1,1,1,484,"b","right","11rb.bmp",36
8,2,18,1,1,1,1,698,"e","left","11le.bmp",34
8,2,24,1,1,1,1,599,"f","left","11lf.bmp",35
8,2,30,1,1,1,1,707,"c","left","11lc.bmp",32
8,2,31,1,1,1,1,752,"d","left","11ld.bmp",33
8,2,35,2,1,1,1,682,"e","right","11re.bmp",39
8,2,37,2,1,1,1,686,"f","right","11rf.bmp",40
8,3,1,1,1,1,1,726,"f","left","11lf.bmp",35
8,3,9,1,1,1,1,790,"e","left","11le.bmp",34
8,3,19,2,1,1,1,736,"e","right","11re.bmp",39
8,3,20,1,1,1,1,423,"b","left","11lb.bmp",31
8,3,21,2,1,1,1,372,"d","right","11rd.bmp",38
8,3,22,2,1,1,1,514,"b","right","11rb.bmp",36
8,3,25,1,1,1,0,455,"c","left","11lc.bmp",32
8,3,26,2,1,1,1,557,"c","right","11rc.bmp",37
8,3,34,2,1,1,1,616,"f","right","11rf.bmp",40
8,3,35,1,1,1,1,572,"d","left","11ld.bmp",33
8,4,4,2,1,1,1,657,"d","right","11rd.bmp",38
8,4,6,1,1,1,1,468,"b","left","11lb.bmp",31
8,4,16,1,1,1,1,797,"e","left","11le.bmp",34
8,4,17,2,1,1,1,550,"b","right","11rb.bmp",36
8,4,22,2,1,1,1,588,"f","right","11rf.bmp",40
8,4,23,2,1,1,1,526,"e","right","11re.bmp",39
8,4,26,1,1,1,1,702,"c","left","11lc.bmp",32
8,4,27,1,1,1,1,576,"f","left","11lf.bmp",35
8,4,31,1,1,1,1,666,"d","left","11ld.bmp",33
8,4,35,2,1,1,1,672,"c","right","11rc.bmp",37
9,1,1,1,1,1,1,648,"d","left","11ld.bmp",33
9,1,4,2,1,1,1,656,"b","right","11rb.bmp",36
9,1,7,1,1,1,1,764,"f","left","11lf.bmp",35
9,1,9,1,1,1,1,504,"b","left","11lb.bmp",31
9,1,12,2,1,1,1,725,"e","right","11re.bmp",39
9,1,16,1,1,1,1,576,"e","left","11le.bmp",34
9,1,23,1,1,1,1,539,"c","left","11lc.bmp",32
9,1,35,2,1,1,1,519,"d","right","11rd.bmp",38
9,1,36,2,1,1,1,537,"f","right","11rf.bmp",40
9,1,39,2,1,1,1,370,"c","right","11rc.bmp",37
9,2,6,1,1,1,1,603,"f","left","11lf.bmp",35
9,2,13,2,1,1,1,527,"e","right","11re.bmp",39
9,2,14,2,1,1,1,604,"f","right","11rf.bmp",40
9,2,25,1,1,1,1,525,"c","left","11lc.bmp",32
9,2,32,1,1,1,1,617,"e","left","11le.bmp",34
9,2,34,1,1,1,1,481,"b","left","11lb.bmp",31
9,2,35,2,1,1,1,757,"c","right","11rc.bmp",37
9,2,37,1,1,1,1,636,"d","left","11ld.bmp",33
9,2,38,2,1,1,1,462,"b","right","11rb.bmp",36
9,2,39,2,1,1,1,543,"d","right","11rd.bmp",38
9,3,1,2,1,1,1,707,"b","right","11rb.bmp",36
9,3,2,2,1,1,1,472,"c","right","11rc.bmp",37
9,3,14,1,1,1,1,548,"c","left","11lc.bmp",32
9,3,15,1,1,1,1,577,"f","left","11lf.bmp",35
9,3,21,1,1,1,1,488,"b","left","11lb.bmp",31
9,3,23,2,1,1,1,623,"e","right","11re.bmp",39
9,3,25,1,1,1,1,602,"d","left","11ld.bmp",33
9,3,30,2,1,1,1,669,"f","right","11rf.bmp",40
9,3,31,2,1,1,1,450,"d","right","11rd.bmp",38
9,3,32,1,1,1,1,551,"e","left","11le.bmp",34
9,4,9,1,1,1,1,525,"d","left","11ld.bmp",33
9,4,20,2,1,1,1,577,"d","right","11rd.bmp",38
9,4,25,1,1,1,1,487,"b","left","11lb.bmp",31
9,4,27,1,1,1,1,436,"c","left","11lc.bmp",32
9,4,28,2,1,1,1,577,"f","right","11rf.bmp",40
9,4,29,1,1,1,1,481,"e","left","11le.bmp",34
9,4,31,1,1,1,1,573,"f","left","11lf.bmp",35
9,4,36,2,1,1,1,404,"e","right","11re.bmp",39
9,4,38,2,1,1,1,438,"c","right","11rc.bmp",37
9,4,40,2,1,1,1,366,"b","right","11rb.bmp",36
